image_path,dataset,foreground_fraction,n_components,largest_component_fraction,sam_score
data\raw\brri_rice_disease_pest\Healthy\HL_369.jpg,brri_rice_disease_pest,0.1322148766278853,1,0.1322148766278853,1.0042964220046997
data\raw\brri_rice_disease_pest\Healthy\HL_37.jpg,brri_rice_disease_pest,0.10981332241700142,1,0.10981332241700142,0.9948738813400269
data\raw\brri_rice_disease_pest\Healthy\HL_370.jpg,brri_rice_disease_pest,0.9316423118935122,1,0.9316423118935122,1.0010241270065308
data\raw\brri_rice_disease_pest\Healthy\HL_371.jpg,brri_rice_disease_pest,0.5083317985910007,1,0.5083317985910007,1.0094000101089478
data\raw\brri_rice_disease_pest\Healthy\HL_372.jpg,brri_rice_disease_pest,0.18833109082754523,1,0.18833109082754523,0.9811164140701294
data\raw\brri_rice_disease_pest\Healthy\HL_373.jpg,brri_rice_disease_pest,0.22640130552007948,1,0.22640130552007948,1.002368688583374
data\raw\brri_rice_disease_pest\Healthy\HL_374.jpg,brri_rice_disease_pest,0.5284522705718979,1,0.5284522705718979,1.0070363283157349
data\raw\brri_rice_disease_pest\Healthy\HL_375.jpg,brri_rice_disease_pest,0.5193952189050686,1,0.5193952189050686,1.0176196098327637
data\raw\brri_rice_disease_pest\Healthy\HL_376.jpg,brri_rice_disease_pest,0.2333745067655676,1,0.2333745067655676,1.0096957683563232
data\raw\brri_rice_disease_pest\Healthy\HL_377.jpg,brri_rice_disease_pest,0.5365112554827347,1,0.5365112554827347,1.0157281160354614
data\raw\brri_rice_disease_pest\Healthy\HL_378.jpg,brri_rice_disease_pest,0.5365112554827347,1,0.5365112554827347,1.0157281160354614
data\raw\brri_rice_disease_pest\Healthy\HL_379.jpg,brri_rice_disease_pest,0.5636285648359837,1,0.5636285648359837,1.013257384300232
data\raw\brri_rice_disease_pest\Healthy\HL_38.jpg,brri_rice_disease_pest,0.07156,1,0.07156,1.001301884651184
data\raw\brri_rice_disease_pest\Healthy\HL_380.jpg,brri_rice_disease_pest,0.276212605209233,1,0.276212605209233,1.0130242109298706
data\raw\brri_rice_disease_pest\Healthy\HL_381.jpg,brri_rice_disease_pest,0.4268779953936561,1,0.4268779953936561,0.9828413724899292
data\raw\brri_rice_disease_pest\Healthy\HL_382.jpg,brri_rice_disease_pest,0.10098454655418398,1,0.10098454655418398,1.0042582750320435
data\raw\brri_rice_disease_pest\Healthy\HL_383.jpg,brri_rice_disease_pest,0.10666,1,0.10666,0.9809935092926025
data\raw\brri_rice_disease_pest\Healthy\HL_384.jpg,brri_rice_disease_pest,0.5380642559569171,1,0.5380642559569171,0.9992597103118896
data\raw\brri_rice_disease_pest\Healthy\HL_385.jpg,brri_rice_disease_pest,0.636439749506465,1,0.636439749506465,1.0046746730804443
data\raw\brri_rice_disease_pest\Healthy\HL_386.jpg,brri_rice_disease_pest,0.1991761165955473,1,0.1991761165955473,0.9999891519546509
data\raw\brri_rice_disease_pest\Healthy\HL_387.jpg,brri_rice_disease_pest,0.5380642559569171,1,0.5380642559569171,0.9992597103118896
data\raw\brri_rice_disease_pest\Healthy\HL_388.jpg,brri_rice_disease_pest,0.6002753692733671,1,0.6002753692733671,1.0223690271377563
data\raw\brri_rice_disease_pest\Healthy\HL_389.jpg,brri_rice_disease_pest,0.5310346659552919,1,0.5310346659552919,0.9956347942352295
data\raw\brri_rice_disease_pest\Healthy\HL_39.jpg,brri_rice_disease_pest,0.5955826940337685,1,0.5955826940337685,1.0144219398498535
data\raw\brri_rice_disease_pest\Healthy\HL_390.jpg,brri_rice_disease_pest,0.5191053141549308,1,0.5191053141549308,1.0048646926879883
data\raw\brri_rice_disease_pest\Healthy\HL_391.jpg,brri_rice_disease_pest,0.516054992463886,1,0.516054992463886,1.018418788909912
data\raw\brri_rice_disease_pest\Healthy\HL_392.jpg,brri_rice_disease_pest,0.154300885868211,1,0.154300885868211,1.0125508308410645
data\raw\brri_rice_disease_pest\Healthy\HL_393.jpg,brri_rice_disease_pest,0.24876506164371961,1,0.24876506164371961,1.0109500885009766
data\raw\brri_rice_disease_pest\Healthy\HL_394.jpg,brri_rice_disease_pest,0.13586750393588093,1,0.13586750393588093,0.998963475227356
data\raw\brri_rice_disease_pest\Healthy\HL_395.jpg,brri_rice_disease_pest,0.6362578134230269,1,0.6362578134230269,1.0321030616760254
data\raw\brri_rice_disease_pest\Healthy\HL_396.jpg,brri_rice_disease_pest,0.3631356479364595,1,0.3631356479364595,1.0129836797714233
data\raw\brri_rice_disease_pest\Healthy\HL_397.jpg,brri_rice_disease_pest,0.32725257836711885,1,0.32725257836711885,1.011979579925537
data\raw\brri_rice_disease_pest\Healthy\HL_398.jpg,brri_rice_disease_pest,0.5104677023644258,1,0.5104677023644258,1.0000981092453003
data\raw\brri_rice_disease_pest\Healthy\HL_399.jpg,brri_rice_disease_pest,0.5526657764039422,1,0.5526657764039422,0.9909051656723022
data\raw\brri_rice_disease_pest\Healthy\HL_4.jpg,brri_rice_disease_pest,0.24092852489499547,1,0.24092852489499547,1.0153331756591797
data\raw\brri_rice_disease_pest\Healthy\HL_40.jpg,brri_rice_disease_pest,0.06639886578449905,1,0.06639886578449905,0.9948346614837646
data\raw\brri_rice_disease_pest\Healthy\HL_400.jpg,brri_rice_disease_pest,0.5766751365518897,1,0.5766751365518897,1.0065683126449585
data\raw\brri_rice_disease_pest\Healthy\HL_401.jpg,brri_rice_disease_pest,0.5770943437928636,1,0.5770943437928636,1.0040925741195679
data\raw\brri_rice_disease_pest\Healthy\HL_402.jpg,brri_rice_disease_pest,0.3062649769682806,1,0.3062649769682806,1.011532187461853
data\raw\brri_rice_disease_pest\Healthy\HL_403.jpg,brri_rice_disease_pest,0.14971468646557298,1,0.14971468646557298,1.0174530744552612
data\raw\brri_rice_disease_pest\Healthy\HL_404.jpg,brri_rice_disease_pest,0.23593399894556477,1,0.23593399894556477,1.0121649503707886
data\raw\brri_rice_disease_pest\Healthy\HL_405.jpg,brri_rice_disease_pest,0.37877202619858086,1,0.37877202619858086,1.0129649639129639
data\raw\brri_rice_disease_pest\Healthy\HL_406.jpg,brri_rice_disease_pest,0.2731301546173517,1,0.2731301546173517,1.0058096647262573
data\raw\brri_rice_disease_pest\Healthy\HL_407.jpg,brri_rice_disease_pest,0.171088312249149,1,0.171088312249149,1.009164571762085
data\raw\brri_rice_disease_pest\Healthy\HL_408.jpg,brri_rice_disease_pest,0.19926935680536503,1,0.19926935680536503,1.011368989944458
data\raw\brri_rice_disease_pest\Healthy\HL_409.jpg,brri_rice_disease_pest,0.5713213284729631,1,0.5713213284729631,1.0148169994354248
data\raw\brri_rice_disease_pest\Healthy\HL_41.jpg,brri_rice_disease_pest,0.2591907250757845,1,0.2591907250757845,1.0124226808547974
data\raw\brri_rice_disease_pest\Healthy\HL_410.jpg,brri_rice_disease_pest,0.5107312265551158,1,0.5107312265551158,1.0000230073928833
data\raw\brri_rice_disease_pest\Healthy\HL_411.jpg,brri_rice_disease_pest,0.49286979881115683,1,0.49286979881115683,1.0050280094146729
data\raw\brri_rice_disease_pest\Healthy\HL_412.jpg,brri_rice_disease_pest,0.5125633246978276,1,0.5125633246978276,1.0009734630584717
data\raw\brri_rice_disease_pest\Healthy\HL_413.jpg,brri_rice_disease_pest,0.09869944434581257,1,0.09869944434581257,1.013716697692871
data\raw\brri_rice_disease_pest\Healthy\HL_414.jpg,brri_rice_disease_pest,0.20488544009088705,1,0.20488544009088705,1.004541039466858
data\raw\brri_rice_disease_pest\Healthy\HL_415.jpg,brri_rice_disease_pest,0.18694755555555556,1,0.18694755555555556,1.0093636512756348
data\raw\brri_rice_disease_pest\Healthy\HL_416.jpg,brri_rice_disease_pest,0.17632225916381145,1,0.17632225916381145,1.008880853652954
data\raw\brri_rice_disease_pest\Healthy\HL_417.jpg,brri_rice_disease_pest,0.16399318890187567,1,0.16399318890187567,1.0116301774978638
data\raw\brri_rice_disease_pest\Healthy\HL_418.jpg,brri_rice_disease_pest,0.2186591646934528,1,0.2186591646934528,0.991856575012207
data\raw\brri_rice_disease_pest\Healthy\HL_419.jpg,brri_rice_disease_pest,0.5271719112819281,1,0.5271719112819281,1.0131442546844482
data\raw\brri_rice_disease_pest\Healthy\HL_42.jpg,brri_rice_disease_pest,0.12149768966357515,1,0.12149768966357515,1.0036916732788086
data\raw\brri_rice_disease_pest\Healthy\HL_420.jpg,brri_rice_disease_pest,0.5918300498186252,1,0.5918300498186252,1.0138664245605469
data\raw\brri_rice_disease_pest\Healthy\HL_421.jpg,brri_rice_disease_pest,0.23774349480939558,1,0.23774349480939558,1.0164469480514526
data\raw\brri_rice_disease_pest\Healthy\HL_422.jpg,brri_rice_disease_pest,0.5572916666666666,1,0.5572916666666666,1.00342857837677
data\raw\brri_rice_disease_pest\Healthy\HL_423.jpg,brri_rice_disease_pest,0.1833859774144052,1,0.1833859774144052,0.9999216794967651
data\raw\brri_rice_disease_pest\Healthy\HL_424.jpg,brri_rice_disease_pest,0.2583077190130231,1,0.2583077190130231,1.011124849319458
data\raw\brri_rice_disease_pest\Healthy\HL_425.jpg,brri_rice_disease_pest,0.665933694897458,1,0.665933694897458,1.0126512050628662
data\raw\brri_rice_disease_pest\Healthy\HL_426.jpg,brri_rice_disease_pest,0.14885701574314744,1,0.14885701574314744,1.0093008279800415
data\raw\brri_rice_disease_pest\Healthy\HL_427.jpg,brri_rice_disease_pest,0.5361079385797937,1,0.5361079385797937,1.0053050518035889
data\raw\brri_rice_disease_pest\Healthy\HL_428.jpg,brri_rice_disease_pest,0.15239462141611204,1,0.15239462141611204,1.006569504737854
data\raw\brri_rice_disease_pest\Healthy\HL_429.jpg,brri_rice_disease_pest,0.6015067994377551,1,0.6015067994377551,1.0072542428970337
data\raw\brri_rice_disease_pest\Healthy\HL_43.jpg,brri_rice_disease_pest,0.5374585619570188,1,0.5374585619570188,1.0032742023468018
data\raw\brri_rice_disease_pest\Healthy\HL_430.jpg,brri_rice_disease_pest,0.5587229461972261,1,0.5587229461972261,1.0050570964813232
data\raw\brri_rice_disease_pest\Healthy\HL_431.jpg,brri_rice_disease_pest,0.14862973970770038,1,0.14862973970770038,1.0043243169784546
data\raw\brri_rice_disease_pest\Healthy\HL_432.jpg,brri_rice_disease_pest,0.21716312935020068,1,0.21716312935020068,1.0087451934814453
data\raw\brri_rice_disease_pest\Healthy\HL_433.jpg,brri_rice_disease_pest,0.109588,1,0.109588,1.0043524503707886
data\raw\brri_rice_disease_pest\Healthy\HL_434.jpg,brri_rice_disease_pest,0.6151865947908637,1,0.6151865947908637,1.0142273902893066
data\raw\brri_rice_disease_pest\Healthy\HL_435.jpg,brri_rice_disease_pest,0.5420083154280418,1,0.5420083154280418,0.9894475936889648
data\raw\brri_rice_disease_pest\Healthy\HL_436.jpg,brri_rice_disease_pest,0.5495091643050827,1,0.5495091643050827,0.9789191484451294
data\raw\brri_rice_disease_pest\Healthy\HL_437.jpg,brri_rice_disease_pest,0.515576,1,0.515576,1.0111163854599
data\raw\brri_rice_disease_pest\Healthy\HL_438.jpg,brri_rice_disease_pest,0.21912942866741053,1,0.21912942866741053,1.0121408700942993
data\raw\brri_rice_disease_pest\Healthy\HL_439.jpg,brri_rice_disease_pest,0.21805116301715524,1,0.21805116301715524,1.0100839138031006
data\raw\brri_rice_disease_pest\Healthy\HL_44.jpg,brri_rice_disease_pest,0.3856225338278379,1,0.3856225338278379,1.0120853185653687
data\raw\brri_rice_disease_pest\Healthy\HL_440.jpg,brri_rice_disease_pest,0.210442215654791,1,0.210442215654791,1.009465217590332
data\raw\brri_rice_disease_pest\Healthy\HL_441.jpg,brri_rice_disease_pest,0.23944626496638385,1,0.23944626496638385,1.0081342458724976
data\raw\brri_rice_disease_pest\Healthy\HL_442.jpg,brri_rice_disease_pest,0.3614512255108158,1,0.3614512255108158,0.991534948348999
data\raw\brri_rice_disease_pest\Healthy\HL_443.jpg,brri_rice_disease_pest,0.2020821690460465,1,0.2020821690460465,1.0110496282577515
data\raw\brri_rice_disease_pest\Healthy\HL_444.jpg,brri_rice_disease_pest,0.3952525127436536,1,0.3952525127436536,1.0168944597244263
data\raw\brri_rice_disease_pest\Healthy\HL_445.jpg,brri_rice_disease_pest,0.1624879337499365,1,0.1624879337499365,1.0049206018447876
data\raw\brri_rice_disease_pest\Healthy\HL_446.jpg,brri_rice_disease_pest,0.13984254602110113,1,0.13984254602110113,0.9998730421066284
data\raw\brri_rice_disease_pest\Healthy\HL_447.jpg,brri_rice_disease_pest,0.3503948108046764,1,0.3503948108046764,1.01078462600708
data\raw\brri_rice_disease_pest\Healthy\HL_448.jpg,brri_rice_disease_pest,0.21196480998747053,1,0.21196480998747053,1.0074931383132935
data\raw\brri_rice_disease_pest\Healthy\HL_449.jpg,brri_rice_disease_pest,0.5419400095683247,1,0.5419400095683247,1.033253788948059
data\raw\brri_rice_disease_pest\Healthy\HL_45.jpg,brri_rice_disease_pest,0.1979644495968641,1,0.1979644495968641,1.0084879398345947
data\raw\brri_rice_disease_pest\Healthy\HL_450.jpg,brri_rice_disease_pest,0.22611914469339023,1,0.22611914469339023,1.011275053024292
data\raw\brri_rice_disease_pest\Healthy\HL_451.jpg,brri_rice_disease_pest,0.6035988120035902,1,0.6035988120035902,1.0178701877593994
data\raw\brri_rice_disease_pest\Healthy\HL_452.jpg,brri_rice_disease_pest,0.17000072336426766,1,0.17000072336426766,1.006861925125122
data\raw\brri_rice_disease_pest\Healthy\HL_453.jpg,brri_rice_disease_pest,0.6922978274896103,1,0.6922978274896103,1.0009773969650269
data\raw\brri_rice_disease_pest\Healthy\HL_454.jpg,brri_rice_disease_pest,0.5792780640461866,1,0.5792780640461866,1.0060080289840698
data\raw\brri_rice_disease_pest\Healthy\HL_455.jpg,brri_rice_disease_pest,0.5122799474147219,1,0.5122799474147219,0.9906409978866577
data\raw\brri_rice_disease_pest\Healthy\HL_456.jpg,brri_rice_disease_pest,0.14168079688055682,1,0.14168079688055682,1.0121777057647705
data\raw\brri_rice_disease_pest\Healthy\HL_457.jpg,brri_rice_disease_pest,0.13464506172839505,1,0.13464506172839505,1.0050455331802368
data\raw\brri_rice_disease_pest\Healthy\HL_458.jpg,brri_rice_disease_pest,0.15867120742029112,1,0.15867120742029112,1.006636142730713
data\raw\brri_rice_disease_pest\Healthy\HL_459.jpg,brri_rice_disease_pest,0.15392962835949806,1,0.15392962835949806,1.0044775009155273
data\raw\brri_rice_disease_pest\Healthy\HL_46.jpg,brri_rice_disease_pest,0.1588701273407963,1,0.1588701273407963,1.0050530433654785
data\raw\brri_rice_disease_pest\Healthy\HL_460.jpg,brri_rice_disease_pest,0.27152677805406505,1,0.27152677805406505,1.0019211769104004
data\raw\brri_rice_disease_pest\Healthy\HL_461.jpg,brri_rice_disease_pest,0.3590378859083134,1,0.3590378859083134,0.9680709838867188
data\raw\brri_rice_disease_pest\Healthy\HL_462.jpg,brri_rice_disease_pest,0.5437770908406191,1,0.5437770908406191,1.018897533416748
data\raw\brri_rice_disease_pest\Healthy\HL_463.jpg,brri_rice_disease_pest,0.17543083921827635,1,0.17543083921827635,1.0119198560714722
data\raw\brri_rice_disease_pest\Healthy\HL_464.jpg,brri_rice_disease_pest,0.15282929678872287,1,0.15282929678872287,0.999993085861206
data\raw\brri_rice_disease_pest\Healthy\HL_465.jpg,brri_rice_disease_pest,0.21763016731866755,1,0.21763016731866755,1.0108320713043213
data\raw\brri_rice_disease_pest\Healthy\HL_466.jpg,brri_rice_disease_pest,0.5031215617246574,1,0.5031215617246574,1.0102676153182983
data\raw\brri_rice_disease_pest\Healthy\HL_467.jpg,brri_rice_disease_pest,0.95632,1,0.95632,0.9970237016677856
data\raw\brri_rice_disease_pest\Healthy\HL_468.jpg,brri_rice_disease_pest,0.1692773942734514,1,0.1692773942734514,1.0028207302093506
data\raw\brri_rice_disease_pest\Healthy\HL_469.jpg,brri_rice_disease_pest,0.136194377353075,1,0.136194377353075,1.0031135082244873
data\raw\brri_rice_disease_pest\Healthy\HL_47.jpg,brri_rice_disease_pest,0.2747057356608479,1,0.2747057356608479,1.0072312355041504
data\raw\brri_rice_disease_pest\Healthy\HL_470.jpg,brri_rice_disease_pest,0.18713809357032368,1,0.18713809357032368,1.0014864206314087
data\raw\brri_rice_disease_pest\Healthy\HL_471.jpg,brri_rice_disease_pest,0.9112992744206194,1,0.9112992744206194,1.0013781785964966
data\raw\brri_rice_disease_pest\Healthy\HL_472.jpg,brri_rice_disease_pest,0.16523379947162525,1,0.16523379947162525,1.0162677764892578
data\raw\brri_rice_disease_pest\Healthy\HL_473.jpg,brri_rice_disease_pest,0.22627235431590711,1,0.22627235431590711,1.0070477724075317
data\raw\brri_rice_disease_pest\Healthy\HL_474.jpg,brri_rice_disease_pest,0.1616382686412979,1,0.1616382686412979,1.0108914375305176
data\raw\brri_rice_disease_pest\Healthy\HL_475.jpg,brri_rice_disease_pest,0.20520457586072582,1,0.20520457586072582,1.0094901323318481
data\raw\brri_rice_disease_pest\Healthy\HL_476.jpg,brri_rice_disease_pest,0.5725948999983065,1,0.5725948999983065,1.0135430097579956
data\raw\brri_rice_disease_pest\Healthy\HL_477.jpg,brri_rice_disease_pest,0.21054362690308048,1,0.21054362690308048,1.0105034112930298
data\raw\brri_rice_disease_pest\Healthy\HL_478.jpg,brri_rice_disease_pest,0.1672429888736473,1,0.1672429888736473,1.0042836666107178
data\raw\brri_rice_disease_pest\Healthy\HL_479.jpg,brri_rice_disease_pest,0.17529426331670686,1,0.17529426331670686,1.002675175666809
data\raw\brri_rice_disease_pest\Healthy\HL_48.jpg,brri_rice_disease_pest,0.22233812172941117,1,0.22233812172941117,1.0142234563827515
data\raw\brri_rice_disease_pest\Healthy\HL_480.jpg,brri_rice_disease_pest,0.18020944469847075,1,0.18020944469847075,1.0027419328689575
data\raw\brri_rice_disease_pest\Healthy\HL_481.jpg,brri_rice_disease_pest,0.5701483090314823,1,0.5701483090314823,1.0143553018569946
data\raw\brri_rice_disease_pest\Healthy\HL_482.jpg,brri_rice_disease_pest,0.570508,1,0.570508,1.0057804584503174
data\raw\brri_rice_disease_pest\Healthy\HL_483.jpg,brri_rice_disease_pest,0.23174715067147622,1,0.23174715067147622,1.0043431520462036
data\raw\brri_rice_disease_pest\Healthy\HL_484.jpg,brri_rice_disease_pest,0.5073291884705923,1,0.5073291884705923,1.01018226146698
data\raw\brri_rice_disease_pest\Healthy\HL_485.jpg,brri_rice_disease_pest,0.5204993945706109,1,0.5204993945706109,1.0171287059783936
data\raw\brri_rice_disease_pest\Healthy\HL_486.jpg,brri_rice_disease_pest,0.5128172153635117,1,0.5128172153635117,1.014061689376831
data\raw\brri_rice_disease_pest\Healthy\HL_487.jpg,brri_rice_disease_pest,0.15579830945485953,1,0.15579830945485953,1.0014078617095947
data\raw\brri_rice_disease_pest\Healthy\HL_488.jpg,brri_rice_disease_pest,0.15135523040186963,1,0.15135523040186963,1.0028620958328247
data\raw\brri_rice_disease_pest\Healthy\HL_489.jpg,brri_rice_disease_pest,0.22765018247557114,1,0.22765018247557114,0.9873212575912476
data\raw\brri_rice_disease_pest\Healthy\HL_49.jpg,brri_rice_disease_pest,0.17399188597605378,1,0.17399188597605378,1.0104008913040161
data\raw\brri_rice_disease_pest\Healthy\HL_490.jpg,brri_rice_disease_pest,0.1803410081635888,1,0.1803410081635888,1.0080621242523193
data\raw\brri_rice_disease_pest\Healthy\HL_491.jpg,brri_rice_disease_pest,0.14968341970228116,1,0.14968341970228116,1.0033499002456665
data\raw\brri_rice_disease_pest\Healthy\HL_492.jpg,brri_rice_disease_pest,0.14532607453132146,1,0.14532607453132146,1.0057405233383179
data\raw\brri_rice_disease_pest\Healthy\HL_493.jpg,brri_rice_disease_pest,0.21290263171264542,1,0.21290263171264542,1.0078445672988892
data\raw\brri_rice_disease_pest\Healthy\HL_494.jpg,brri_rice_disease_pest,0.22553858871445748,1,0.22553858871445748,1.0124238729476929
data\raw\brri_rice_disease_pest\Healthy\HL_495.jpg,brri_rice_disease_pest,0.17083931353621568,1,0.17083931353621568,1.0087355375289917
data\raw\brri_rice_disease_pest\Healthy\HL_496.jpg,brri_rice_disease_pest,0.5799849489407103,1,0.5799849489407103,1.0050972700119019
data\raw\brri_rice_disease_pest\Healthy\HL_497.jpg,brri_rice_disease_pest,0.57418759208454,1,0.57418759208454,1.0152308940887451
data\raw\brri_rice_disease_pest\Healthy\HL_498.jpg,brri_rice_disease_pest,0.2125427610967163,1,0.2125427610967163,0.9786034822463989
data\raw\brri_rice_disease_pest\Healthy\HL_499.jpg,brri_rice_disease_pest,0.513616075208725,1,0.513616075208725,1.0029783248901367
data\raw\brri_rice_disease_pest\Healthy\HL_5.jpg,brri_rice_disease_pest,0.1561591637436714,1,0.1561591637436714,1.0068538188934326
data\raw\brri_rice_disease_pest\Healthy\HL_50.jpg,brri_rice_disease_pest,0.5314349629121577,1,0.5314349629121577,1.0020792484283447
data\raw\brri_rice_disease_pest\Healthy\HL_500.jpg,brri_rice_disease_pest,0.10155628164744535,1,0.10155628164744535,1.0021073818206787
data\raw\brri_rice_disease_pest\Healthy\HL_501.jpg,brri_rice_disease_pest,0.5641858171301026,1,0.5641858171301026,1.0133581161499023
data\raw\brri_rice_disease_pest\Healthy\HL_502.jpg,brri_rice_disease_pest,0.5283826779454351,1,0.5283826779454351,1.0087405443191528
data\raw\brri_rice_disease_pest\Healthy\HL_503.jpg,brri_rice_disease_pest,0.1963316482920964,1,0.1963316482920964,1.0071758031845093
data\raw\brri_rice_disease_pest\Healthy\HL_504.jpg,brri_rice_disease_pest,0.14893668817422817,1,0.14893668817422817,1.0058962106704712
data\raw\brri_rice_disease_pest\Healthy\HL_505.jpg,brri_rice_disease_pest,0.32576652441192905,1,0.32576652441192905,1.0115175247192383
data\raw\brri_rice_disease_pest\Healthy\HL_506.jpg,brri_rice_disease_pest,0.3447811880810852,1,0.3447811880810852,1.0125019550323486
data\raw\brri_rice_disease_pest\Healthy\HL_507.jpg,brri_rice_disease_pest,0.20000127013158564,1,0.20000127013158564,1.000748872756958
data\raw\brri_rice_disease_pest\Healthy\HL_508.jpg,brri_rice_disease_pest,0.5136353917932565,1,0.5136353917932565,1.0080251693725586
data\raw\brri_rice_disease_pest\Healthy\HL_509.jpg,brri_rice_disease_pest,0.12806525089332588,1,0.12806525089332588,1.0041970014572144
data\raw\brri_rice_disease_pest\Healthy\HL_51.jpg,brri_rice_disease_pest,0.5128619345797558,1,0.5128619345797558,1.0287259817123413
data\raw\brri_rice_disease_pest\Healthy\HL_510.jpg,brri_rice_disease_pest,0.17524587630611865,1,0.17524587630611865,1.0061089992523193
data\raw\brri_rice_disease_pest\Healthy\HL_511.jpg,brri_rice_disease_pest,0.5377287295297126,1,0.5377287295297126,1.03187894821167
data\raw\brri_rice_disease_pest\Healthy\HL_512.jpg,brri_rice_disease_pest,0.946416,1,0.946416,1.0041208267211914
data\raw\brri_rice_disease_pest\Healthy\HL_513.jpg,brri_rice_disease_pest,0.5630652085556064,1,0.5630652085556064,1.0194770097732544
data\raw\brri_rice_disease_pest\Healthy\HL_514.jpg,brri_rice_disease_pest,0.3286005055123711,1,0.3286005055123711,1.0090736150741577
data\raw\brri_rice_disease_pest\Healthy\HL_515.jpg,brri_rice_disease_pest,0.04846425214652238,1,0.04846425214652238,0.9946415424346924
data\raw\brri_rice_disease_pest\Healthy\HL_516.jpg,brri_rice_disease_pest,0.2852800216769124,1,0.2852800216769124,1.010725975036621
data\raw\brri_rice_disease_pest\Healthy\HL_517.jpg,brri_rice_disease_pest,0.29320193822079965,1,0.29320193822079965,1.0109922885894775
data\raw\brri_rice_disease_pest\Healthy\HL_518.jpg,brri_rice_disease_pest,0.30959325094413115,1,0.30959325094413115,1.0131391286849976
data\raw\brri_rice_disease_pest\Healthy\HL_519.jpg,brri_rice_disease_pest,0.3519881263865603,1,0.3519881263865603,1.009779691696167
data\raw\brri_rice_disease_pest\Healthy\HL_52.jpg,brri_rice_disease_pest,0.5012142987180138,1,0.5012142987180138,1.0030587911605835
data\raw\brri_rice_disease_pest\Healthy\HL_520.jpg,brri_rice_disease_pest,0.5146827211299091,1,0.5146827211299091,1.020180344581604
data\raw\brri_rice_disease_pest\Healthy\HL_521.jpg,brri_rice_disease_pest,0.30690903952649495,1,0.30690903952649495,0.9891338348388672
data\raw\brri_rice_disease_pest\Healthy\HL_522.jpg,brri_rice_disease_pest,0.23325966570136666,1,0.23325966570136666,1.0118114948272705
data\raw\brri_rice_disease_pest\Healthy\HL_523.jpg,brri_rice_disease_pest,0.5290568888888889,1,0.5290568888888889,1.0030913352966309
data\raw\brri_rice_disease_pest\Healthy\HL_524.jpg,brri_rice_disease_pest,0.9081469944452912,1,0.9081469944452912,1.0015766620635986
data\raw\brri_rice_disease_pest\Healthy\HL_525.jpg,brri_rice_disease_pest,0.22135800352249826,1,0.22135800352249826,1.0109256505966187
data\raw\brri_rice_disease_pest\Healthy\HL_526.jpg,brri_rice_disease_pest,0.2595365713221223,1,0.2595365713221223,1.0141544342041016
data\raw\brri_rice_disease_pest\Healthy\HL_527.jpg,brri_rice_disease_pest,0.21011019449948348,1,0.21011019449948348,1.0097097158432007
data\raw\brri_rice_disease_pest\Healthy\HL_528.jpg,brri_rice_disease_pest,0.1635347338650951,1,0.1635347338650951,1.0029293298721313
data\raw\brri_rice_disease_pest\Healthy\HL_529.jpg,brri_rice_disease_pest,0.18266423859845213,1,0.18266423859845213,1.0071711540222168
data\raw\brri_rice_disease_pest\Healthy\HL_53.jpg,brri_rice_disease_pest,0.33149817005024895,1,0.33149817005024895,0.9844604730606079
data\raw\brri_rice_disease_pest\Healthy\HL_530.jpg,brri_rice_disease_pest,0.19058271520262832,1,0.19058271520262832,1.0098291635513306
data\raw\brri_rice_disease_pest\Healthy\HL_531.jpg,brri_rice_disease_pest,0.20801606504767228,1,0.20801606504767228,1.0075827836990356
data\raw\brri_rice_disease_pest\Healthy\HL_532.jpg,brri_rice_disease_pest,0.5137385899845891,1,0.5137385899845891,1.0092977285385132
data\raw\brri_rice_disease_pest\Healthy\HL_533.jpg,brri_rice_disease_pest,0.17822168876695627,1,0.17822168876695627,1.006590723991394
data\raw\brri_rice_disease_pest\Healthy\HL_534.jpg,brri_rice_disease_pest,0.15260789767819946,1,0.15260789767819946,1.0032143592834473
data\raw\brri_rice_disease_pest\Healthy\HL_535.jpg,brri_rice_disease_pest,0.1728040483327406,1,0.1728040483327406,1.0073015689849854
data\raw\brri_rice_disease_pest\Healthy\HL_536.jpg,brri_rice_disease_pest,0.15584620400006774,1,0.15584620400006774,1.0054080486297607
data\raw\brri_rice_disease_pest\Healthy\HL_537.jpg,brri_rice_disease_pest,0.19237465918135785,1,0.19237465918135785,1.0051103830337524
data\raw\brri_rice_disease_pest\Healthy\HL_538.jpg,brri_rice_disease_pest,0.18473508230452676,1,0.18473508230452676,1.005602478981018
data\raw\brri_rice_disease_pest\Healthy\HL_539.jpg,brri_rice_disease_pest,0.19407901700282815,1,0.19407901700282815,1.0066468715667725
data\raw\brri_rice_disease_pest\Healthy\HL_54.jpg,brri_rice_disease_pest,0.22967500765488383,1,0.22967500765488383,1.0109471082687378
data\raw\brri_rice_disease_pest\Healthy\HL_540.jpg,brri_rice_disease_pest,0.1078479313790242,1,0.1078479313790242,1.0012365579605103
data\raw\brri_rice_disease_pest\Healthy\HL_541.jpg,brri_rice_disease_pest,0.27149247870412707,1,0.27149247870412707,1.012808918952942
data\raw\brri_rice_disease_pest\Healthy\HL_542.jpg,brri_rice_disease_pest,0.1802110323629528,1,0.1802110323629528,1.0079796314239502
data\raw\brri_rice_disease_pest\Healthy\HL_543.jpg,brri_rice_disease_pest,0.18547043557045842,1,0.18547043557045842,1.0071154832839966
